"","seq","methyl_pos","methyl_n"
"333","ZF_NC_007112.7_3486278:3487391","3486778,3486784,3486789,3486793,3486806,3486818,3486825,3486852,3486861,3486864,3486879,3486883,3486886,3486891",14
"334","ZF_NC_007112.7_3491339:3492403","3491839,3491847,3491869,3491882,3491898,3491903",6
"335","ZF_NC_007112.7_3496006:3497006","3496506",1
"336","ZF_NC_007112.7_3502372:3503416","3502872,3502880,3502890,3502916",4
"337","ZF_NC_007112.7_3518804:3519855","3519304,3519342,3519355",3
"338","ZF_NC_007112.7_3523382:3524426","3523882,3523904,3523922,3523926",4
"339","ZF_NC_007112.7_3527083:3529211","3527583,3527587,3527593,3527607,3527611,3527615,3527620,3527625,3527633,3527636,3527660,3527667,3527670,3527782,3527789,3527795,3527811,3527860,3527866,3527868,3527878,3527884,3527886,3528006,3528016,3528018,3528027,3528029,3528033,3528035,3528039,3528042,3528044,3528046,3528052,3528067,3528069,3528077,3528079,3528096,3528102,3528711",42
"340","ZF_NC_007112.7_3531502:3534340","3532002,3532045,3532050,3532878,3532893,3532939,3533805,3533829,3533837,3533840",10
"341","ZF_NC_007112.7_3537139:3538663","3537639,3537667,3537928,3537935,3537983,3537992,3537998,3538019,3538163",9
"342","ZF_NC_007112.7_3542394:3543445","3542894,3542904,3542924,3542930,3542932,3542945",6
"343","ZF_NC_007112.7_3557739:3558771","3558239,3558249,3558271",3
"344","ZF_NC_007112.7_3567212:3568294","3567712,3567735,3567765,3567773,3567794",5
"345","ZF_NC_007112.7_3569538:3570645","3570038,3570043,3570095,3570121,3570128,3570140,3570145",7
"346","ZF_NC_007112.7_3595897:3596961","3596397,3596418,3596423,3596429,3596444,3596461",6
"347","ZF_NC_007112.7_3598401:3599623","3598901,3598928,3598933,3598935,3598940,3599123",6
"348","ZF_NC_007112.7_3602237:3603270","3602737,3602755,3602763,3602770",4
"349","ZF_NC_007112.7_3603279:3604819","3603779,3603781,3603847,3604267,3604284,3604319",6
"350","ZF_NC_007112.7_3610611:3612469","3611111,3611113,3611911,3611969",4
"351","ZF_NC_007112.7_3616548:3617565","3617048,3617065",2
"352","ZF_NC_007112.7_3632450:3634005","3632950,3632962,3632980,3633437,3633442,3633495,3633505",7
"353","ZF_NC_007112.7_3634281:3635328","3634781,3634806,3634810,3634828",4
"354","ZF_NC_007112.7_3638470:3639510","3638970,3639003,3639005,3639010",4
"355","ZF_NC_007112.7_3640192:3641219","3640692,3640708,3640719",3
"356","ZF_NC_007112.7_3643306:3644337","3643806,3643837",2
"357","ZF_NC_007112.7_3669281:3670281","3669781",1
"358","ZF_NC_007112.7_3683773:3684773","3684273",1
"359","ZF_NC_007112.7_3687793:3688793","3688293",1
"360","ZF_NC_007112.7_3702726:3703761","3703226,3703261",2
"361","ZF_NC_007112.7_3703875:3704897","3704375,3704397",2
"362","ZF_NC_007112.7_3732833:3733916","3733333,3733416",2
"363","ZF_NC_007112.7_3746922:3747965","3747422,3747465",2
"364","ZF_NC_007112.7_3749788:3750909","3750288,3750318,3750320,3750332,3750342,3750364,3750409",7
"365","ZF_NC_007112.7_3754248:3755342","3754748,3754757,3754760,3754766,3754778,3754781,3754787,3754796,3754800,3754824,3754827,3754832,3754835,3754837,3754842",15
"366","ZF_NC_007112.7_3756820:3757871","3757320,3757350,3757371",3
"367","ZF_NC_007112.7_3758705:3759718","3759205,3759218",2
"368","ZF_NC_007112.7_3767339:3768828","3767839,3767845,3767862,3767864,3767880,3767882,3767887,3767897,3767904,3767916,3767922,3767925,3767971,3767981,3767985,3767989,3768021,3768050,3768053,3768250,3768253,3768256,3768266,3768275,3768293,3768310,3768321,3768328",28
"369","ZF_NC_007112.7_3769922:3771162","3770422,3770662",2
"370","ZF_NC_007112.7_3773542:3774592","3774042,3774092",2
"371","ZF_NC_007112.7_3780256:3781256","3780756",1
"372","ZF_NC_007112.7_3796614:3797645","3797114,3797117,3797145",3
"373","ZF_NC_007112.7_3812658:3813661","3813158,3813161",2
"374","ZF_NC_007112.7_3823972:3824972","3824472",1
"375","ZF_NC_007112.7_3832125:3833208","3832625,3832708",2
"376","ZF_NC_007112.7_3837034:3838055","3837534,3837552,3837555",3
"377","ZF_NC_007112.7_3845590:3846689","3846090,3846121,3846189",3
"378","ZF_NC_007112.7_3848795:3849849","3849295,3849303,3849349",3
"379","ZF_NC_007112.7_3869688:3871017","3870188,3870196,3870248,3870255,3870490,3870517",6
"380","ZF_NC_007112.7_3876488:3877533","3876988,3877005,3877019,3877033",4
"381","ZF_NC_007112.7_3879115:3880344","3879615,3879657,3879680,3879819,3879844",5
"382","ZF_NC_007112.7_3887949:3889133","3888449,3888506,3888516,3888520,3888533,3888535,3888556,3888564,3888566,3888584,3888588,3888593,3888606,3888609,3888614,3888627,3888629,3888633",18
"383","ZF_NC_007112.7_3899176:3900211","3899676,3899698,3899711",3
"384","ZF_NC_007112.7_3915816:3916897","3916316,3916318,3916320,3916326,3916329,3916331,3916335,3916337,3916341,3916344,3916361,3916365,3916370,3916372,3916380,3916389,3916397",17
"385","ZF_NC_007112.7_3918276:3919317","3918776,3918808,3918817",3
"386","ZF_NC_007112.7_3928107:3929513","3928607,3928617,3928621,3928625,3928810,3928820,3928826,3928828,3928832,3928863,3928871,3928876,3928885,3928922,3928926,3928928,3928946,3928949,3928957,3928967,3928971,3928975,3928989,3928991,3928995,3928999,3929013",27
"387","ZF_NC_007112.7_3934295:3935934","3934795,3934800,3934860,3935389,3935424,3935434",6
"388","ZF_NC_007112.7_3949645:3950689","3950145,3950156,3950165,3950180,3950184,3950189",6
"389","ZF_NC_007112.7_3953672:3954790","3954172,3954175,3954179,3954185,3954211,3954219,3954229,3954232,3954259,3954290",10
"390","ZF_NC_007112.7_3965887:3967731","3966387,3966404,3967215,3967231",4
"391","ZF_NC_007112.7_3968938:3969957","3969438,3969457",2
"392","ZF_NC_007112.7_3976627:3977668","3977127,3977168",2
"393","ZF_NC_007112.7_3979995:3981382","3980495,3980873,3980882",3
"394","ZF_NC_007112.7_4014548:4015875","4015048,4015056,4015076,4015080,4015083,4015085,4015090,4015098,4015101,4015106,4015109,4015114,4015127,4015129,4015133,4015136,4015140,4015143,4015148,4015171,4015189,4015203,4015208,4015211,4015214,4015228,4015306,4015313,4015320,4015333,4015339,4015341,4015344,4015351,4015357,4015359,4015363,4015369,4015375",39
"395","ZF_NC_007112.7_4017206:4018258","4017706,4017726,4017732,4017744,4017758",5
"396","ZF_NC_007112.7_4023183:4024206","4023683,4023706",2
"397","ZF_NC_007112.7_4073546:4074617","4074046,4074088,4074117",3
"398","ZF_NC_007112.7_4091552:4092618","4092052,4092106,4092118",3
"399","ZF_NC_007112.7_4141039:4142206","4141539,4141694,4141706",3
"400","ZF_NC_007112.7_4163145:4164164","4163645,4163664",2
"401","ZF_NC_007112.7_4168581:4169625","4169081,4169125",2
"402","ZF_NC_007112.7_4176737:4177827","4177237,4177248,4177327",3
"403","ZF_NC_007112.7_4187478:4188695","4187978,4187989,4188055,4188069,4188128,4188154,4188175,4188180,4188183,4188185,4188190,4188195",12
"404","ZF_NC_007112.7_4202069:4203346","4202569,4202610,4202846",3
"405","ZF_NC_007112.7_4209094:4210288","4209594,4209671,4209692,4209706,4209711,4209722,4209788",7
"406","ZF_NC_007112.7_4211492:4212540","4211992,4212005,4212016,4212020,4212022,4212024,4212030,4212035,4212040",9
"407","ZF_NC_007112.7_4215638:4216776","4216138,4216171,4216184,4216187,4216203,4216205,4216216,4216227,4216265,4216276",10
"408","ZF_NC_007112.7_4217119:4218245","4217619,4217642,4217672,4217706,4217745",5
"409","ZF_NC_007112.7_4220134:4221180","4220634,4220643,4220658,4220667,4220678,4220680",6
"410","ZF_NC_007112.7_4233676:4234783","4234176,4234208,4234238,4234283",4
"411","ZF_NC_007112.7_4238464:4240082","4238964,4239551,4239574,4239582",4
"412","ZF_NC_007112.7_4240438:4241497","4240938,4240997",2
"413","ZF_NC_007112.7_4250384:4251384","4250884",1
"414","ZF_NC_007112.7_4251967:4252967","4252467",1
"415","ZF_NC_007112.7_4264676:4266055","4265176,4265190,4265198,4265234,4265242,4265246,4265534,4265537,4265543,4265546,4265555",11
"416","ZF_NC_007112.7_4275393:4276538","4275893,4276038",2
"417","ZF_NC_007112.7_4287956:4289392","4288456,4288466,4288505,4288508,4288526,4288541,4288544,4288664,4288671,4288673,4288686,4288692,4288700,4288892",14
"418","ZF_NC_007112.7_4305668:4306668","4306168",1
"419","ZF_NC_007112.7_4327490:4328570","4327990,4327997,4328000,4328009,4328027,4328044,4328058,4328070",8
"420","ZF_NC_007112.7_4341189:4342491","4341689,4341936,4341960,4341991",4
"421","ZF_NC_007112.7_4363267:4364446","4363767,4363854,4363890,4363913,4363946",5
"422","ZF_NC_007112.7_4369222:4370289","4369722,4369743,4369789",3
"423","ZF_NC_007112.7_4373504:4374553","4374004,4374053",2
"424","ZF_NC_007112.7_4388431:4389499","4388931,4388941,4388954,4388999",4
"425","ZF_NC_007112.7_4393945:4395190","4394445,4394478,4394690",3
"426","ZF_NC_007112.7_4431732:4432885","4432232,4432385",2
"427","ZF_NC_007112.7_4435569:4436580","4436069,4436080",2
"428","ZF_NC_007112.7_4438221:4439987","4438721,4438763,4438781,4438792,4438978,4438997,4439025,4439066,4439069,4439073,4439139,4439155,4439222,4439226,4439249,4439473,4439487",17
"429","ZF_NC_007112.7_4440827:4441871","4441327,4441339,4441344,4441355,4441371",5
"430","ZF_NC_007112.7_4486847:4488560","4487347,4487696,4488060",3
"431","ZF_NC_007112.7_4497237:4498278","4497737,4497778",2
"432","ZF_NC_007112.7_4498889:4499969","4499389,4499396,4499398,4499419,4499429,4499433,4499450,4499452,4499456,4499460,4499469",11
"433","ZF_NC_007112.7_4500953:4501953","4501453",1
"434","ZF_NC_007112.7_4522183:4523183","4522683",1
"435","ZF_NC_007112.7_4540652:4541652","4541152",1
"436","ZF_NC_007112.7_4547247:4548568","4547747,4547780,4547809,4547824,4547954,4548008,4548013,4548015,4548055,4548062,4548068",11
"437","ZF_NC_007112.7_4572251:4573348","4572751,4572756,4572759,4572766,4572773,4572779,4572794,4572848",8
"438","ZF_NC_007112.7_4585937:4586937","4586437",1
"439","ZF_NC_007112.7_4590023:4591087","4590523,4590542,4590587",3
"440","ZF_NC_007112.7_4606628:4607642","4607128,4607142",2
"441","ZF_NC_007112.7_4619963:4621036","4620463,4620465,4620513,4620536",4
"442","ZF_NC_007112.7_4623184:4624184","4623684",1
"443","ZF_NC_007112.7_4626374:4627374","4626874",1
"444","ZF_NC_007112.7_4642464:4643468","4642964,4642968",2
"445","ZF_NC_007112.7_4644354:4645437","4644854,4644882,4644895,4644908,4644911,4644927,4644937",7
"446","ZF_NC_007112.7_4648168:4649229","4648668,4648670,4648706,4648722,4648729",5
"447","ZF_NC_007112.7_4651538:4652573","4652038,4652073",2
"448","ZF_NC_007112.7_4663161:4664199","4663661,4663664,4663699",3
"449","ZF_NC_007112.7_4698129:4699129","4698629",1
"450","ZF_NC_007112.7_4706273:4707273","4706773",1
"451","ZF_NC_007112.7_4716372:4717450","4716872,4716875,4716884,4716886,4716888,4716912,4716914,4716945,4716950",9
"452","ZF_NC_007112.7_4727896:4728896","4728396",1
"453","ZF_NC_007112.7_4759279:4760606","4759779,4760031,4760051,4760078,4760099,4760106",6
"454","ZF_NC_007112.7_4765864:4766908","4766364,4766389,4766408",3
"455","ZF_NC_007112.7_4770646:4771705","4771146,4771154,4771157,4771179,4771185,4771187,4771205",7
"456","ZF_NC_007112.7_4801239:4802239","4801739",1
"457","ZF_NC_007112.7_4806315:4807315","4806815",1
"458","ZF_NC_007112.7_4831203:4832203","4831703",1
"459","ZF_NC_007112.7_4854229:4855229","4854729",1
"460","ZF_NC_007112.7_4887503:4888533","4888003,4888018,4888033",3
"461","ZF_NC_007112.7_4908914:4909927","4909414,4909427",2
"462","ZF_NC_007112.7_4912873:4914006","4913373,4913419,4913506",3
"463","ZF_NC_007112.7_4951183:4952448","4951683,4951697,4951709,4951786,4951899,4951910,4951931,4951945,4951948",9
"464","ZF_NC_007112.7_4956549:4957605","4957049,4957059,4957089,4957105",4
"465","ZF_NC_007112.7_5007784:5008784","5008284",1
"466","ZF_NC_007112.7_5009026:5010097","5009526,5009536,5009545,5009570,5009575,5009578,5009597",7
"467","ZF_NC_007112.7_5022850:5023919","5023350,5023384,5023419",3
"468","ZF_NC_007112.7_5029528:5030568","5030028,5030068",2
"469","ZF_NC_007112.7_5044293:5045293","5044793",1
"470","ZF_NC_007112.7_5083008:5084008","5083508",1
"471","ZF_NC_007112.7_5094634:5095662","5095134,5095138,5095144,5095162",4
"472","ZF_NC_007112.7_5104468:5105533","5104968,5104970,5104973,5105023,5105027,5105033",6
"473","ZF_NC_007112.7_5153161:5155060","5153661,5154540,5154560",3
"474","ZF_NC_007112.7_5176055:5177147","5176555,5176558,5176577,5176591,5176600,5176647",6
"475","ZF_NC_007112.7_5181673:5182673","5182173",1
"476","ZF_NC_007112.7_5200264:5202309","5200764,5200767,5200802,5201761,5201809",5
"477","ZF_NC_007112.7_5210242:5211551","5210742,5210751,5210836,5210973,5210990,5210998,5211000,5211008,5211015,5211017,5211032,5211040,5211042,5211049,5211051",15
"478","ZF_NC_007112.7_5228461:5229810","5228961,5228973,5229000,5229255,5229286,5229310",6
"479","ZF_NC_007112.7_5235948:5237437","5236448,5236893,5236937",3
"480","ZF_NC_007112.7_5247703:5248818","5248203,5248287,5248313,5248318",4
"481","ZF_NC_007112.7_5257033:5258531","5257533,5257546,5257548,5257617,5257663,5257666,5257740,5257744,5257811,5257898,5257959,5257968,5257970,5257974,5257981,5257997,5258031",17
"482","ZF_NC_007112.7_5273038:5274038","5273538",1
"483","ZF_NC_007112.7_5275322:5277191","5275822,5275838,5275844,5275863,5275872,5276642,5276666,5276679,5276691",9
"484","ZF_NC_007112.7_5281238:5282331","5281738,5281749,5281815,5281831",4
"485","ZF_NC_007112.7_5291326:5293031","5291826,5291829,5291846,5291856,5291871,5291873,5291894,5291904,5291908,5292480,5292509,5292517,5292531",13
"486","ZF_NC_007112.7_5301295:5302359","5301795,5301803,5301813,5301830,5301838,5301843,5301859",7
"487","ZF_NC_007112.7_5311288:5312312","5311788,5311812",2
"488","ZF_NC_007112.7_5321094:5322263","5321594,5321680,5321739,5321763",4
"489","ZF_NC_007112.7_5323789:5324789","5324289",1
"490","ZF_NC_007112.7_5331775:5332846","5332275,5332290,5332320,5332346",4
"491","ZF_NC_007112.7_5350455:5351459","5350955,5350959",2
"492","ZF_NC_007112.7_5371718:5372786","5372218,5372286",2
"493","ZF_NC_007112.7_5386887:5387947","5387387,5387439,5387447",3
"494","ZF_NC_007112.7_5388060:5389196","5388560,5388577,5388589,5388597,5388610,5388671,5388683,5388690,5388696",9
"495","ZF_NC_007112.7_5395925:5396979","5396425,5396479",2
"496","ZF_NC_007112.7_5399211:5400211","5399711",1
"497","ZF_NC_007112.7_5408912:5409947","5409412,5409425,5409433,5409443,5409447",5
"498","ZF_NC_007112.7_5413875:5414966","5414375,5414414,5414466",3
"499","ZF_NC_007112.7_5440547:5441569","5441047,5441069",2
"500","ZF_NC_007112.7_5442850:5443891","5443350,5443359,5443391",3
"501","ZF_NC_007112.7_5454604:5455829","5455104,5455110,5455116,5455140,5455262,5455329",6
"502","ZF_NC_007112.7_5457468:5458484","5457968,5457972,5457981,5457984",4
"503","ZF_NC_007112.7_5472591:5473639","5473091,5473095,5473136,5473139",4
"504","ZF_NC_007112.7_5482494:5483509","5482994,5483009",2
"505","ZF_NC_007112.7_5495464:5496631","5495964,5495972,5495978,5495987,5495991,5496009,5496015,5496033,5496042,5496048,5496058,5496109,5496117,5496131",14
"506","ZF_NC_007112.7_5502161:5503161","5502661",1
"507","ZF_NC_007112.7_5506579:5507669","5507079,5507169",2
"508","ZF_NC_007112.7_5512362:5513403","5512862,5512893,5512903",3
"509","ZF_NC_007112.7_5519957:5521173","5520457,5520466,5520469,5520478,5520480,5520482,5520506,5520508,5520538,5520544,5520669,5520673",12
"510","ZF_NC_007112.7_5534453:5535611","5534953,5534994,5535000,5535106,5535111",5
"511","ZF_NC_007112.7_5553402:5554402","5553902",1
"512","ZF_NC_007112.7_5576176:5577206","5576676,5576695,5576706",3
"513","ZF_NC_007112.7_5581049:5582049","5581549",1
"514","ZF_NC_007112.7_5594024:5595063","5594524,5594533,5594537,5594541,5594553,5594563",6
"515","ZF_NC_007112.7_5602780:5604673","5603280,5603847,5603893,5604020,5604082,5604173",6
"516","ZF_NC_007112.7_5618710:5619785","5619210,5619214,5619226,5619229,5619242,5619277,5619285",7
"517","ZF_NC_007112.7_5624611:5625643","5625111,5625143",2
"518","ZF_NC_007112.7_5631502:5632536","5632002,5632019,5632036",3
"519","ZF_NC_007112.7_5638827:5639827","5639327",1
"520","ZF_NC_007112.7_5642958:5643958","5643458",1
"521","ZF_NC_007112.7_5652496:5653624","5652996,5652998,5653020,5653029,5653039,5653104,5653119,5653124",8
"522","ZF_NC_007112.7_5658522:5659536","5659022,5659024,5659031,5659036",4
"523","ZF_NC_007112.7_5689999:5691227","5690499,5690534,5690538,5690543,5690547,5690565,5690659,5690666,5690727",9
"524","ZF_NC_007112.7_5695788:5696852","5696288,5696296,5696306,5696323,5696352",5
"525","ZF_NC_007112.7_5706521:5707557","5707021,5707057",2
"526","ZF_NC_007112.7_5709198:5710256","5709698,5709733,5709756",3
"527","ZF_NC_007112.7_5711157:5712209","5711657,5711668,5711670,5711680,5711709",5
"528","ZF_NC_007112.7_5717587:5718770","5718087,5718093,5718099,5718199,5718223,5718261,5718270",7
"529","ZF_NC_007112.7_5725374:5726511","5725874,5725876,5725892,5725966,5725982,5726011",6
"530","ZF_NC_007112.7_5745771:5746798","5746271,5746298",2
"531","ZF_NC_007112.7_5759485:5760485","5759985",1
"532","ZF_NC_007112.7_5784688:5785758","5785188,5785226,5785251,5785258",4
"533","ZF_NC_007112.7_5810352:5811376","5810852,5810876",2
"534","ZF_NC_007112.7_5816623:5818590","5817123,5817155,5818019,5818090",4
"535","ZF_NC_007112.7_5821491:5822571","5821991,5822028,5822071",3
"536","ZF_NC_007112.7_5829510:5830510","5830010",1
"537","ZF_NC_007112.7_5834181:5835502","5834681,5834688,5834696,5834707,5834729,5834736,5834744,5834759,5834793,5834798,5834808,5834819,5834910,5835002",14
"538","ZF_NC_007112.7_5843014:5844069","5843514,5843546,5843551,5843569",4
"539","ZF_NC_007112.7_5846244:5847297","5846744,5846750,5846754,5846797",4
"540","ZF_NC_007112.7_5850873:5851895","5851373,5851377,5851395",3
"541","ZF_NC_007112.7_5864688:5866770","5865188,5865259,5866042,5866050,5866061,5866102,5866209,5866226,5866270",9
"542","ZF_NC_007112.7_5877312:5878330","5877812,5877830",2
"543","ZF_NC_007112.7_5886889:5887970","5887389,5887399,5887411,5887450,5887460,5887470",6
"544","ZF_NC_007112.7_5891128:5892128","5891628",1
"545","ZF_NC_007112.7_5894129:5895190","5894629,5894637,5894639,5894643,5894659,5894664,5894670,5894681,5894684,5894690",10
"546","ZF_NC_007112.7_5895812:5896901","5896312,5896316,5896319,5896340,5896370,5896391,5896401",7
"547","ZF_NC_007112.7_5899059:5900096","5899559,5899574,5899580,5899585,5899596",5
"548","ZF_NC_007112.7_5900489:5901496","5900989,5900996",2
"549","ZF_NC_007112.7_5939516:5940686","5940016,5940048,5940119,5940124,5940150,5940160,5940186",7
"550","ZF_NC_007112.7_5942310:5944137","5942810,5942814,5942858,5942865,5942881,5943025,5943605,5943632,5943637",9
"551","ZF_NC_007112.7_5947806:5948848","5948306,5948323,5948348",3
"552","ZF_NC_007112.7_5978718:5980422","5979218,5979406,5979561,5979575,5979600,5979605,5979613,5979616,5979619,5979630,5979922",11
"553","ZF_NC_007112.7_5989663:5990663","5990163",1
"554","ZF_NC_007112.7_6016583:6017639","6017083,6017093,6017118,6017123,6017136,6017139",6
"555","ZF_NC_007112.7_6020827:6021827","6021327",1
"556","ZF_NC_007112.7_6030773:6031851","6031273,6031312,6031314,6031318,6031342,6031351",6
"557","ZF_NC_007112.7_6036766:6037822","6037266,6037268,6037280,6037294,6037322",5
"558","ZF_NC_007112.7_6041559:6042559","6042059",1
