"","seq","methyl_pos","methyl_n"
"339","AC_1_4987139:4988145","4987639,4987645",2
"340","AC_1_5147119:5148214","5147619,5147627,5147634,5147655,5147665,5147672,5147694,5147714",8
"341","AC_1_5261858:5262924","5262358,5262368,5262376,5262384,5262405,5262408,5262424",7
"342","AC_1_5355423:5356504","5355923,5355926,5355934,5355940,5355970,5355973,5355976,5355997,5356004",9
"343","AC_1_5502182:5503233","5502682,5502693,5502728,5502733",4
"344","AC_1_5505641:5506667","5506141,5506167",2
"345","AC_1_5567738:5568837","5568238,5568327,5568337",3
"346","AC_1_5605519:5606534","5606019,5606034",2
"347","AC_1_5636974:5637974","5637474",1
"348","AC_1_5649707:5650735","5650207,5650218,5650220,5650225,5650235",5
"349","AC_1_5665281:5666393","5665781,5665786,5665855,5665858,5665877,5665893",6
"350","AC_1_5812080:5813166","5812580,5812629,5812633,5812648,5812666",5
"351","AC_1_5877044:5878143","5877544,5877571,5877577,5877587,5877602,5877615,5877636,5877643",8
"352","AC_1_5920633:5921744","5921133,5921149,5921152,5921163,5921208,5921244",6
"353","AC_1_5968610:5969727","5969110,5969118,5969134,5969137,5969155,5969190,5969209,5969227",8
"354","AC_1_6105772:6106834","6106272,6106334",2
"355","AC_1_6136451:6137508","6136951,6136958,6136988,6136995,6137008",5
"356","AC_1_6149234:6150289","6149734,6149789",2
"357","AC_1_6161217:6162289","6161717,6161740,6161769,6161775,6161779,6161782,6161786,6161789",8
"358","AC_1_6425174:6426288","6425674,6425686,6425691,6425698,6425700,6425707,6425712,6425717,6425736,6425739,6425741,6425743,6425747,6425749,6425764,6425771,6425781,6425788",18
"359","AC_1_6454816:6455866","6455316,6455326,6455366",3
"360","AC_1_6537975:6539046","6538475,6538516,6538534,6538542,6538546",5
"361","AC_1_6750979:6752058","6751479,6751488,6751515,6751558",4
"362","AC_1_6847013:6848143","6847513,6847524,6847585,6847590,6847608,6847614,6847625,6847643",8
"363","AC_1_6875607:6876625","6876107,6876118,6876125",3
"364","AC_1_7159732:7160732","7160232",1
"365","AC_1_7341905:7342934","7342405,7342413,7342434",3
"366","AC_1_7370882:7371941","7371382,7371385,7371391,7371403,7371441",5
"367","AC_1_7508211:7509211","7508711",1
"368","AC_1_7694939:7696056","7695439,7695488,7695518,7695527,7695545,7695556",6
"369","AC_1_7801619:7802733","7802119,7802149,7802157,7802165,7802173,7802203,7802233",7
"370","AC_1_8000985:8002009","8001485,8001502,8001505,8001509",4
"371","AC_1_8011187:8012301","8011687,8011699,8011725,8011735,8011740,8011743,8011753,8011765,8011770,8011773,8011776,8011781,8011796,8011799,8011801",15
"372","AC_1_8033155:8034253","8033655,8033671,8033677,8033695,8033700,8033712,8033736,8033739,8033746,8033753",10
"373","AC_1_8110300:8111410","8110800,8110807,8110826,8110828,8110835,8110851,8110864,8110885,8110910",9
"374","AC_1_8179017:8180037","8179517,8179537",2
"375","AC_1_8221738:8222858","8222238,8222243,8222261,8222303,8222358",5
"376","AC_1_8253576:8254654","8254076,8254083,8254114,8254154",4
"377","AC_1_8430676:8431795","8431176,8431183,8431232,8431257,8431295",5
"378","AC_1_8578790:8579892","8579290,8579307,8579313,8579323,8579350,8579365,8579386,8579392",8
"379","AC_1_8599586:8600698","8600086,8600088,8600092,8600097,8600107,8600121,8600132,8600137,8600141,8600150,8600185,8600198",12
"380","AC_1_8870850:8871896","8871350,8871396",2
"381","AC_1_9014209:9015294","9014709,9014754,9014794",3
"382","AC_1_9020665:9021746","9021165,9021175,9021189,9021193,9021205,9021230,9021246",7
"383","AC_1_9094717:9095803","9095217,9095226,9095277,9095303",4
"384","AC_1_9160392:9161460","9160892,9160937,9160960",3
"385","AC_1_9399832:9400920","9400332,9400343,9400349,9400409,9400420",5
"386","AC_1_9581642:9582715","9582142,9582215",2
"387","AC_1_9692539:9693648","9693039,9693056,9693068,9693078,9693093,9693097,9693148",7
"388","AC_1_9875082:9876193","9875582,9875595,9875597,9875610,9875626,9875642,9875660,9875693",8
"389","AC_1_9909434:9910437","9909934,9909937",2
"390","AC_1_9917233:9918338","9917733,9917742,9917770,9917814,9917832,9917838",6
"391","AC_1_9988683:9989800","9989183,9989186,9989188,9989192,9989198,9989212,9989215,9989237,9989239,9989248,9989252,9989259,9989261,9989264,9989266,9989268,9989275,9989279,9989282,9989300",20
"392","AC_1_10027647:10028740","10028147,10028153,10028229,10028240",4
"393","AC_1_10147097:10148151","10147597,10147651",2
"394","AC_1_10242064:10243132","10242564,10242595,10242605,10242609,10242632",5
"395","AC_1_10253187:10254301","10253687,10253691,10253699,10253709,10253731,10253752,10253762,10253783,10253794,10253801",10
"396","AC_1_10269343:10270444","10269843,10269872,10269889,10269905,10269910,10269924,10269941,10269944",8
"397","AC_1_10287524:10288619","10288024,10288027,10288030,10288034,10288046,10288061,10288068,10288076,10288083,10288094,10288119",11
"398","AC_1_10481244:10482364","10481744,10481760,10481767,10481783,10481799,10481802,10481816,10481818,10481823,10481826,10481836,10481844,10481855,10481859,10481864",15
"399","AC_1_10502273:10503324","10502773,10502824",2
"400","AC_1_10593252:10594293","10593752,10593772,10593779,10593793",4
"401","AC_1_10595300:10596420","10595800,10595808,10595812,10595821,10595920",5
"402","AC_1_10754575:10755671","10755075,10755083,10755111,10755116,10755135,10755144,10755153,10755156,10755171",9
"403","AC_1_10760525:10761639","10761025,10761042,10761139",3
"404","AC_1_10767660:10768785","10768160,10768179,10768182,10768205,10768210,10768219,10768228,10768230,10768264,10768282,10768285",11
"405","AC_1_10853390:10854506","10853890,10853892,10853904,10853909,10853913,10853921,10853925,10853928,10853934,10853950,10853973,10853997,10854003,10854006",14
"406","AC_1_10870726:10871810","10871226,10871229,10871233,10871242,10871246,10871251,10871268,10871273,10871277,10871281,10871284,10871292,10871297,10871310",14
"407","AC_1_10904316:10905316","10904816",1
"408","AC_1_10929064:10930132","10929564,10929569,10929582,10929589,10929632",5
"409","AC_1_10940783:10941908","10941283,10941285,10941293,10941298,10941315,10941408",6
"410","AC_1_10975118:10976228","10975618,10975624,10975628,10975630,10975667,10975669,10975684,10975697,10975702,10975728",10
"411","AC_1_11017157:11018266","11017657,11017660,11017667,11017761,11017766",5
"412","AC_1_11085422:11086434","11085922,11085934",2
"413","AC_1_11108671:11109718","11109171,11109180,11109218",3
"414","AC_1_11130869:11131954","11131369,11131377,11131382,11131388,11131395,11131400,11131413,11131415,11131451,11131454",10
"415","AC_1_11164168:11165272","11164668,11164729,11164755,11164760,11164772",5
"416","AC_1_11240530:11241572","11241030,11241072",2
"417","AC_1_11559698:11560802","11560198,11560202,11560205,11560223,11560267,11560275,11560278,11560298,11560302",9
"418","AC_1_11594134:11595216","11594634,11594696,11594710,11594714,11594716",5
"419","AC_1_11608970:11610082","11609470,11609479,11609507,11609529,11609543,11609558,11609563,11609582",8
"420","AC_1_11625583:11626658","11626083,11626104,11626113,11626119,11626128,11626137,11626139,11626149,11626158",9
"421","AC_1_11796065:11797168","11796565,11796582,11796591,11796632,11796634,11796636,11796654,11796656,11796662,11796668",10
"422","AC_1_11810125:11811234","11810625,11810632,11810635,11810644,11810649,11810670,11810734",7
"423","AC_1_11818055:11819163","11818555,11818561,11818563,11818576,11818580,11818587,11818613,11818629,11818637,11818639,11818647,11818653,11818660,11818663",14
"424","AC_1_11920003:11921114","11920503,11920508,11920516,11920530,11920542,11920545,11920551,11920555,11920558,11920561,11920568,11920587,11920593,11920614",14
"425","AC_1_11948189:11949263","11948689,11948695,11948697,11948709,11948719,11948723,11948727,11948731,11948735,11948739,11948743,11948747,11948751,11948755,11948763",15
"426","AC_1_11969325:11970325","11969825",1
"427","AC_1_11975898:11977021","11976398,11976405,11976429,11976436,11976441,11976462,11976466,11976475,11976487,11976512,11976515,11976521",12
"428","AC_1_12078941:12079971","12079441,12079443,12079468,12079471",4
"429","AC_1_12119290:12120416","12119790,12119817,12119827,12119831,12119849,12119856,12119877,12119892,12119916",9
"430","AC_1_12148715:12149834","12149215,12149239,12149256,12149258,12149260,12149272,12149284,12149287,12149299,12149304,12149307,12149311,12149314,12149325,12149328,12149334",16
"431","AC_1_12248533:12249583","12249033,12249037,12249041,12249070,12249083",5
"432","AC_1_12420823:12421945","12421323,12421328,12421338,12421344,12421364,12421371,12421394,12421424,12421433,12421437,12421445",11
"433","AC_1_12764692:12765791","12765192,12765201,12765286,12765291",4
"434","AC_1_12852075:12853177","12852575,12852584,12852587,12852596,12852611,12852614,12852635,12852650,12852653,12852677",10
"435","AC_1_12911200:12912265","12911700,12911722,12911761,12911765",4
"436","AC_1_13145121:13146223","13145621,13145645,13145654,13145662,13145670,13145672,13145675,13145693,13145705,13145707,13145710,13145713,13145723",13
"437","AC_1_13146426:13147523","13146926,13146929,13146935,13146947,13146959,13146974,13146979,13146994,13147000,13147015,13147018,13147023",12
"438","AC_1_13232331:13233395","13232831,13232837,13232895",3
"439","AC_1_13540158:13541276","13540658,13540735,13540776",3
"440","AC_1_13783228:13784311","13783728,13783735,13783811",3
"441","AC_1_13790991:13792077","13791491,13791494,13791501,13791577",4
"442","AC_1_13803113:13804113","13803613",1
"443","AC_1_13832196:13833206","13832696,13832699,13832706",3
"444","AC_1_14281489:14282600","14281989,14281991,14282007,14282009,14282081,14282100",6
"445","AC_1_14610183:14611287","14610683,14610698,14610701,14610707,14610711,14610726,14610729,14610731,14610734,14610741,14610761,14610787",12
"446","AC_1_14637272:14638377","14637772,14637802,14637842,14637877",4
"447","AC_1_14639381:14640438","14639881,14639885,14639898,14639938",4
"448","AC_1_14713655:14714753","14714155,14714173,14714197,14714234,14714253",5
"449","AC_1_14807361:14808371","14807861,14807871",2
"450","AC_1_14839009:14840113","14839509,14839512,14839530,14839532,14839542,14839547,14839552,14839556,14839564,14839571,14839574,14839586,14839590,14839608,14839613",15
"451","AC_1_14946177:14947300","14946677,14946714,14946757,14946762,14946765,14946771,14946774,14946785,14946793,14946800",10
"452","AC_1_14962955:14964021","14963455,14963462,14963483,14963492,14963521",5
"453","AC_1_15006896:15007943","15007396,15007413,15007417,15007439,15007443",5
"454","AC_1_15014835:15015955","15015335,15015338,15015341,15015355,15015375,15015395,15015406,15015417,15015426,15015452,15015455",11
"455","AC_1_15041912:15042995","15042412,15042439,15042445,15042454,15042495",5
"456","AC_1_15129976:15131086","15130476,15130486,15130493,15130496,15130499,15130515,15130523,15130562,15130586",9
"457","AC_1_15257160:15258276","15257660,15257681,15257688,15257699,15257708,15257726,15257729,15257749,15257755,15257758,15257773,15257776",12
"458","AC_1_15313259:15314379","15313759,15313768,15313775,15313779,15313799,15313807,15313810,15313813,15313821,15313824,15313832,15313837,15313839,15313843,15313851,15313854,15313859,15313873,15313876,15313879",20
"459","AC_1_15321679:15322797","15322179,15322189,15322218,15322222,15322229,15322244,15322251,15322259,15322271,15322280,15322283,15322297",12
"460","AC_1_15433876:15434912","15434376,15434406,15434412",3
"461","AC_1_15470398:15471514","15470898,15470928,15470947,15470950,15470954,15470959,15470970,15470981,15470999,15471014",10
"462","AC_1_15714103:15715103","15714603",1
"463","AC_1_15754623:15755633","15755123,15755133",2
"464","AC_1_15848139:15849157","15848639,15848657",2
"465","AC_1_15974193:15975301","15974693,15974710,15974718,15974729,15974739,15974742,15974746,15974752,15974771,15974773,15974778,15974801",12
"466","AC_1_15988915:15989974","15989415,15989419,15989425,15989430,15989436,15989442,15989444,15989464,15989474",9
"467","AC_1_16052355:16053432","16052855,16052857,16052902,16052932",4
"468","AC_1_16174727:16175838","16175227,16175232,16175241,16175338",4
"469","AC_1_16218124:16219205","16218624,16218678,16218705",3
"470","AC_1_16237657:16238689","16238157,16238162,16238171,16238173,16238186,16238189",6
"471","AC_1_16253087:16254188","16253587,16253598,16253640,16253667,16253671,16253680,16253688",7
"472","AC_1_16351973:16352973","16352473",1
"473","AC_1_16412036:16413092","16412536,16412541,16412545,16412562,16412584,16412589,16412592",7
"474","AC_1_16419653:16420733","16420153,16420165,16420175,16420193,16420233",5
"475","AC_1_16470047:16471134","16470547,16470559,16470594,16470602,16470617,16470631,16470634",7
"476","AC_1_16503553:16504642","16504053,16504085,16504087,16504093,16504100,16504115,16504134,16504142",8
"477","AC_1_16597955:16598979","16598455,16598463,16598467,16598479",4
"478","AC_1_16647595:16648674","16648095,16648105,16648130,16648165,16648174",5
"479","AC_1_16787777:16788873","16788277,16788283,16788292,16788298,16788341,16788373",6
"480","AC_1_16832617:16833693","16833117,16833120,16833131,16833137,16833165,16833167,16833193",7
"481","AC_1_16904376:16905476","16904876,16904922,16904938,16904960,16904976",5
"482","AC_1_17174236:17175350","17174736,17174770,17174772,17174777,17174793,17174807,17174810,17174818,17174820,17174828,17174850",11
"483","AC_1_17361340:17362427","17361840,17361901,17361910,17361914,17361927",5
"484","AC_1_17370353:17371453","17370853,17370858,17370868,17370880,17370892,17370924,17370943,17370946,17370953",9
"485","AC_1_18033785:18034878","18034285,18034288,18034293,18034296,18034304,18034317,18034321,18034326,18034330,18034336,18034361,18034378",12
"486","AC_1_18154912:18155965","18155412,18155427,18155448,18155465",4
"487","AC_1_18208808:18209898","18209308,18209320,18209324,18209342,18209354,18209369,18209390,18209398",8
"488","AC_1_18284911:18286035","18285411,18285450,18285521,18285535",4
"489","AC_1_18296583:18297637","18297083,18297102,18297112,18297115,18297137",5
"490","AC_1_18330525:18331645","18331025,18331055,18331060,18331063,18331066,18331068,18331101,18331120,18331145",9
"491","AC_1_18379930:18381026","18380430,18380435,18380444,18380459,18380462,18380474,18380485,18380506,18380515,18380523,18380526",11
"492","AC_1_18491295:18492384","18491795,18491805,18491821,18491831,18491838,18491843,18491847,18491868,18491881,18491884",10
"493","AC_1_18691512:18692631","18692012,18692098,18692101,18692131",4
"494","AC_1_18887791:18888836","18888291,18888298,18888301,18888325,18888336",5
"495","AC_1_19137232:19138235","19137732,19137735",2
"496","AC_1_19146960:19147960","19147460",1
"497","AC_1_19201265:19202385","19201765,19201788,19201796,19201836,19201859,19201873,19201885",7
"498","AC_1_19251869:19252956","19252369,19252372,19252376,19252395,19252398,19252412,19252423,19252441,19252451,19252456",10
"499","AC_1_19261981:19263049","19262481,19262484,19262493,19262495,19262506,19262510,19262513,19262517,19262527,19262534,19262537,19262543,19262549",13
"500","AC_1_19304325:19305363","19304825,19304827,19304857,19304863",4
"501","AC_1_19314196:19315311","19314696,19314702,19314729,19314801,19314811",5
"502","AC_1_19319005:19320119","19319505,19319509,19319517,19319557,19319563,19319569,19319574,19319586,19319589,19319619",10
"503","AC_1_19687041:19688139","19687541,19687571,19687574,19687583,19687596,19687619,19687621,19687637,19687639",9
"504","AC_1_19690107:19691230","19690607,19690636,19690645,19690667,19690705,19690712,19690716,19690719,19690724,19690730",10
"505","AC_1_19729461:19730527","19729961,19729970,19729982,19729994,19730003,19730013,19730027",7
"506","AC_1_19760997:19762102","19761497,19761502,19761505,19761509,19761520,19761525,19761536,19761545,19761550,19761559,19761573,19761578,19761586,19761588,19761594,19761598,19761602",17
"507","AC_1_19771667:19772774","19772167,19772175,19772178,19772180,19772187,19772202,19772209,19772235,19772253,19772270,19772274",11
"508","AC_1_19800016:19801096","19800516,19800596",2
"509","AC_1_19842404:19843433","19842904,19842908,19842914,19842933",4
"510","AC_1_19845188:19846308","19845688,19845729,19845737,19845742,19845760,19845764,19845769,19845786,19845788,19845808",10
"511","AC_1_19928980:19930099","19929480,19929489,19929502,19929539,19929594,19929599",6
"512","AC_1_19969417:19970483","19969917,19969922,19969960,19969983",4
"513","AC_1_19986813:19987877","19987313,19987315,19987318,19987337,19987344,19987377",6
"514","AC_1_20040560:20041560","20041060",1
"515","AC_1_20291391:20292417","20291891,20291917",2
