"","seq","methyl_pos","methyl_n"
"232","EH_Chr1_18401030:18402276","18401530,18401564,18401567,18401570,18401576,18401582,18401597,18401607,18401612,18401633,18401637,18401649,18401658,18401671,18401682,18401687,18401697,18401729,18401741,18401751,18401753,18401761,18401767,18401776",24
"233","EH_Chr1_18618610:18619786","18619110,18619163,18619218,18619227,18619234,18619286",6
"234","EH_Chr1_18654850:18656012","18655350,18655386,18655415,18655432,18655493,18655510,18655512",7
"235","EH_Chr1_18677370:18678519","18677870,18677929,18678019",3
"236","EH_Chr1_18707986:18710054","18708486,18708496,18708507,18708516,18708545,18709408,18709414,18709432,18709435,18709453,18709554",11
"237","EH_Chr1_18774972:18776017","18775472,18775517",2
"238","EH_Chr1_18871179:18872351","18871679,18871698,18871714,18871728,18871730,18871736,18871851",7
"239","EH_Chr1_19118515:19119640","19119015,19119017,19119037,19119045,19119092,19119127,19119140",7
"240","EH_Chr1_19175442:19176608","19175942,19175953,19175973,19175986,19175992,19176011,19176016,19176108",8
"241","EH_Chr1_19189154:19190302","19189654,19189679,19189697,19189754,19189756,19189759,19189775,19189777,19189780,19189793,19189797,19189802",12
"242","EH_Chr1_19206656:19207820","19207156,19207159,19207173,19207185,19207198,19207200,19207244,19207267,19207303,19207315,19207320",11
"243","EH_Chr1_19225031:19226054","19225531,19225554",2
"244","EH_Chr1_19319871:19320969","19320371,19320390,19320394,19320408,19320411,19320417,19320420,19320425,19320427,19320447,19320460,19320469",12
"245","EH_Chr1_19324424:19325562","19324924,19324937,19325062",3
"246","EH_Chr1_19427222:19428439","19427722,19427743,19427755,19427831,19427835,19427840,19427855,19427871,19427909,19427939",10
"247","EH_Chr1_19484669:19485843","19485169,19485175,19485211,19485225,19485242,19485249,19485253,19485257,19485271,19485277,19485291,19485322,19485324,19485328,19485335,19485343",16
"248","EH_Chr1_19693359:19694549","19693859,19693876,19693931,19693937,19693940,19693964,19694002,19694049",8
"249","EH_Chr1_19731214:19732375","19731714,19731768,19731799,19731805,19731875",5
"250","EH_Chr1_19740829:19741969","19741329,19741445,19741461,19741469",4
"251","EH_Chr1_19864293:19865511","19864793,19864836,19864859,19864882,19864903,19864921,19864932,19864935,19864970,19865011",10
"252","EH_Chr1_19899648:19900790","19900148,19900198,19900249,19900256,19900290",5
"253","EH_Chr1_20153365:20154507","20153865,20153876,20153879,20153899,20153903,20153929,20153939,20153996,20154007",9
"254","EH_Chr1_20205687:20206838","20206187,20206338",2
"255","EH_Chr1_20209057:20210236","20209557,20209586,20209590,20209599,20209608,20209626,20209649,20209662,20209736",9
"256","EH_Chr1_20494963:20495975","20495463,20495475",2
"257","EH_Chr1_20894402:20895402","20894902",1
"258","EH_Chr1_20950560:20951738","20951060,20951103,20951110,20951113,20951125,20951128,20951135,20951143,20951155,20951177,20951204,20951225,20951234,20951238",14
"259","EH_Chr1_21154332:21155491","21154832,21154892,21154970,21154991",4
"260","EH_Chr1_21162814:21164056","21163314,21163370,21163413,21163556",4
"261","EH_Chr1_21653325:21654325","21653825",1
"262","EH_Chr1_21656169:21657260","21656669,21656720,21656725,21656760",4
"263","EH_Chr1_21694379:21695561","21694879,21694894,21694905,21694914,21694917,21694928,21694948,21694969,21694972,21694982,21694985,21694988,21694995,21695001,21695004,21695016,21695046,21695061",18
"264","EH_Chr1_21721289:21722512","21721789,21721791,21721804,21721820,21721850,21721853,21721869,21721943,21722008,21722012",10
"265","EH_Chr1_21757330:21758377","21757830,21757877",2
"266","EH_Chr1_21824716:21825716","21825216",1
"267","EH_Chr1_21922012:21923043","21922512,21922543",2
"268","EH_Chr1_21935400:21936630","21935900,21935947,21935963,21935998,21936012,21936014,21936022,21936025,21936028,21936046,21936053,21936056,21936094,21936101,21936121,21936127,21936130",17
"269","EH_Chr1_21944994:21946180","21945494,21945513,21945597,21945627,21945638,21945663,21945680",7
"270","EH_Chr1_21973292:21974385","21973792,21973805,21973807,21973843,21973855,21973864,21973885",7
"271","EH_Chr1_22134326:22135460","22134826,22134830,22134833,22134835,22134848,22134870,22134889,22134893,22134896,22134924,22134947,22134950,22134956,22134960",14
"272","EH_Chr1_22144244:22145335","22144744,22144756,22144761,22144779,22144798,22144804,22144835",7
"273","EH_Chr1_22168052:22169267","22168552,22168556,22168561,22168583,22168601,22168605,22168614,22168626,22168646,22168666,22168671,22168680,22168724,22168767",14
"274","EH_Chr1_22178717:22179871","22179217,22179227,22179235,22179256,22179277,22179315,22179339,22179348,22179351,22179356,22179371",11
"275","EH_Chr1_22206567:22207754","22207067,22207069,22207114,22207139,22207191,22207195,22207231,22207233,22207254",9
"276","EH_Chr1_22404830:22406006","22405330,22405465,22405506",3
"277","EH_Chr1_22447166:22448508","22447666,22447669,22447703,22447705,22447715,22447729,22447733,22447747,22447750,22447768,22447792,22447804,22447807,22447810,22447820,22447861,22447873,22447892,22447894,22447897,22447903,22447924,22447927,22447932,22447934,22447951,22447958,22447963,22447975,22447985,22447997,22448008",32
"278","EH_Chr1_22553344:22554344","22553844",1
"279","EH_Chr1_22617818:22618867","22618318,22618326,22618349,22618361,22618367",5
"280","EH_Chr1_22930590:22931769","22931090,22931109,22931114,22931122,22931124,22931131,22931152,22931158,22931161,22931165,22931172,22931177,22931221,22931228,22931238,22931243,22931246,22931255,22931264,22931269",20
"281","EH_Chr1_23192700:23193802","23193200,23193234,23193256,23193274,23193283,23193293,23193302",7
"282","EH_Chr1_23253793:23254951","23254293,23254317,23254349,23254398,23254443,23254451",6
"283","EH_Chr1_23256108:23257293","23256608,23256761,23256791,23256793",4
"284","EH_Chr1_23460958:23462045","23461458,23461472,23461484,23461522,23461545",5
"285","EH_Chr1_23479165:23480401","23479665,23479685,23479713,23479715,23479728,23479749,23479753,23479755,23479768,23479789,23479804,23479818,23479820,23479830,23479843,23479878,23479886,23479888,23479891,23479893,23479897,23479901",22
"286","EH_Chr1_23623000:23624163","23623500,23623528,23623539,23623552,23623581,23623585,23623590,23623600,23623602,23623609,23623624,23623637,23623653,23623663",14
"287","EH_Chr1_23626160:23627348","23626660,23626664,23626683,23626692,23626735,23626737,23626769,23626778,23626805,23626814,23626816,23626848",12
"288","EH_Chr1_23824343:23825555","23824843,23824888,23824958,23824961,23824964,23824966,23824968,23824984,23824986,23824990,23824997,23825003,23825005,23825011,23825019,23825022,23825025,23825027,23825032,23825048,23825055",21
"289","EH_Chr1_24194618:24195830","24195118,24195163,24195236,24195239,24195241,24195243,24195249,24195251,24195259,24195261,24195265,24195272,24195278,24195280,24195286,24195294,24195297,24195300,24195302,24195307,24195323,24195330",22
"290","EH_Chr1_24412029:24413144","24412529,24412556,24412572,24412575,24412600,24412602,24412614,24412616,24412620,24412644",10
"291","EH_Chr1_24436175:24437425","24436675,24436693,24436778,24436840,24436847,24436877,24436898,24436905,24436915,24436925",10
"292","EH_Chr1_24499245:24500456","24499745,24499757,24499765,24499768,24499792,24499803,24499807,24499811,24499956",9
"293","EH_Chr1_24721525:24722714","24722025,24722109,24722214",3
"294","EH_Chr1_25026199:25027403","25026699,25026711,25026743,25026845,25026860,25026877,25026894,25026903",8
"295","EH_Chr1_25293503:25294655","25294003,25294007,25294072,25294083,25294098,25294104,25294155",7
"296","EH_Chr1_25340014:25341236","25340514,25340519,25340563,25340567,25340591,25340736",6
"297","EH_Chr1_25496492:25497498","25496992,25496998",2
"298","EH_Chr1_25505298:25506466","25505798,25505836,25505839,25505845,25505956,25505966",6
"299","EH_Chr1_25559689:25561543","25560189,25560224,25560245,25560278,25560290,25560298,25560306,25560326,25560337,25560347,25560355,25560370,25560385,25560969,25560990,25560997,25561008,25561043",18
"300","EH_Chr1_25699503:25700524","25700003,25700008,25700024",3
"301","EH_Chr1_25795310:25796476","25795810,25795840,25795861,25795874,25795927,25795944,25795976",7
"302","EH_Chr1_25801166:25802388","25801666,25801722,25801752,25801773,25801786,25801839,25801856,25801888",8
"303","EH_Chr1_26033533:26034695","26034033,26034056,26034062,26034070,26034096,26034102,26034113,26034129,26034136,26034150,26034155,26034195",12
"304","EH_Chr1_26094967:26096115","26095467,26095564,26095581,26095585,26095593,26095598,26095602,26095613,26095615",9
"305","EH_Chr1_26317808:26318963","26318308,26318314,26318375,26318409,26318456,26318463",6
"306","EH_Chr1_26500663:26501851","26501163,26501172,26501176,26501214,26501237,26501242,26501255,26501257,26501274,26501298,26501341,26501347,26501351",13
"307","EH_Chr1_26710950:26712104","26711450,26711470,26711486,26711516,26711519,26711569,26711577,26711604",8
"308","EH_Chr1_26905078:26906254","26905578,26905582,26905590,26905597,26905605,26905645,26905651,26905654,26905657,26905688,26905703,26905706,26905713,26905716,26905736,26905754",16
"309","EH_Chr1_27043058:27044219","27043558,27043719",2
"310","EH_Chr1_27335702:27336847","27336202,27336204,27336210,27336212,27336235,27336237,27336247,27336251,27336272,27336298,27336317,27336333,27336347",13
"311","EH_Chr1_27407902:27409110","27408402,27408417,27408454,27408457,27408464,27408481,27408487,27408503,27408514,27408522,27408535,27408541,27408554,27408556,27408563,27408595,27408610",17
"312","EH_Chr1_27457974:27459162","27458474,27458486,27458509,27458513,27458524,27458527,27458542,27458573,27458578,27458598,27458662",11
"313","EH_Chr1_27562253:27563270","27562753,27562767,27562770",3
"314","EH_Chr1_27697577:27698808","27698077,27698114,27698132,27698139,27698147,27698221,27698244,27698253,27698273,27698275,27698283,27698286,27698289,27698308",14
"315","EH_Chr1_27702379:27703540","27702879,27702922,27702934,27702937,27703003,27703040",6
"316","EH_Chr1_27710940:27712123","27711440,27711442,27711452,27711469,27711472,27711487,27711491,27711499,27711512,27711517,27711523,27711529,27711532,27711536,27711541,27711551,27711554,27711575,27711579,27711584,27711593,27711601,27711604,27711607,27711617,27711623",26
"317","EH_Chr1_27897914:27899183","27898414,27898416,27898432,27898505,27898520,27898543,27898570,27898612,27898620,27898626,27898649,27898666,27898670,27898683",14
"318","EH_Chr1_27995037:27996222","27995537,27995539,27995644,27995686,27995688,27995722",6
"319","EH_Chr1_28518039:28519247","28518539,28518553,28518574,28518596,28518632,28518664,28518668,28518677,28518703,28518722,28518747",11
"320","EH_Chr1_28686603:28687706","28687103,28687131,28687150,28687153,28687156,28687186,28687206",7
"321","EH_Chr1_28814672:28815882","28815172,28815336,28815342,28815382",4
"322","EH_Chr1_28869121:28870212","28869621,28869628,28869665,28869712",4
"323","EH_Chr1_29034853:29035959","29035353,29035394,29035439,29035459",4
"324","EH_Chr1_29619596:29620674","29620096,29620103,29620166,29620174",4
"325","EH_Chr1_29625455:29626719","29625955,29625969,29625975,29625979,29625993,29626039,29626045,29626051,29626062,29626105,29626111,29626122,29626126,29626148,29626152,29626169,29626175,29626181,29626219",19
"326","EH_Chr1_29637257:29638376","29637757,29637763,29637770,29637785,29637845,29637847,29637876",7
"327","EH_Chr1_29644616:29645699","29645116,29645128,29645134,29645199",4
"328","EH_Chr1_29651941:29653097","29652441,29652506,29652516,29652525,29652597",5
"329","EH_Chr1_29825041:29826228","29825541,29825547,29825564,29825568,29825582,29825588,29825595,29825625,29825645,29825688,29825701,29825712,29825728",13
"330","EH_Chr1_29943147:29944371","29943647,29943654,29943674,29943717,29943737,29943763,29943767,29943770,29943773,29943795,29943798,29943804,29943822,29943825,29943836,29943856,29943871",17
"331","EH_Chr1_29964143:29965302","29964643,29964682,29964709,29964764,29964797,29964802",6
"332","EH_Chr1_30076157:30077271","30076657,30076752,30076762,30076771",4
"333","EH_Chr1_30107496:30108555","30107996,30108055",2
"334","EH_Chr1_30348564:30349706","30349064,30349071,30349102,30349108,30349111,30349127,30349159,30349165,30349170,30349173,30349186,30349192,30349206",13
"335","EH_Chr1_30368035:30369181","30368535,30368574,30368660,30368668,30368675,30368681",6
"336","EH_Chr1_30443554:30444689","30444054,30444065,30444074,30444094,30444103,30444106,30444109,30444113,30444124,30444135,30444142,30444146,30444157,30444168,30444189",15
"337","EH_Chr1_30636304:30637564","30636804,30636844,30636881,30636886,30636914,30636919,30636926,30636947,30636957,30636960,30636965,30636976,30636994,30637029,30637045,30637064",16
"338","EH_Chr1_30673514:30674648","30674014,30674034,30674047,30674049,30674053,30674148",6
"339","EH_Chr1_30676657:30677778","30677157,30677236,30677278",3
"340","EH_Chr1_30680543:30681722","30681043,30681048,30681060,30681082,30681090,30681111,30681122,30681163,30681177,30681204,30681218,30681222",12
"341","EH_Chr1_30745492:30746609","30745992,30746004,30746012,30746036,30746038,30746045,30746061,30746075,30746093,30746100,30746109",11
"342","EH_Chr1_30880407:30881556","30880907,30880924,30880931,30880934,30880954,30880982,30880996,30880998,30881001,30881028,30881036,30881046,30881050,30881056",14
"343","EH_Chr1_31033730:31034816","31034230,31034301,31034316",3
"344","EH_Chr1_31097638:31098816","31098138,31098146,31098155,31098191,31098220,31098270,31098280,31098307,31098309,31098316",10
"345","EH_Chr1_31253728:31254731","31254228,31254231",2
"346","EH_Chr1_31486604:31487789","31487104,31487202,31487223,31487228,31487232,31487234,31487237,31487240,31487255,31487261,31487264,31487277,31487289",13
"347","EH_Chr1_31713369:31714623","31713869,31713885,31713940,31713943,31713947,31713955,31713994,31713996,31713998,31714018,31714036,31714069,31714090,31714098,31714108,31714111,31714114,31714116,31714123",19
"348","EH_Chr1_31740338:31741568","31740838,31740843,31740846,31740849,31740854,31740858,31740860,31740864,31740869,31740884,31740887,31740919,31740942,31740944,31740959,31740969,31740983,31740986,31740989,31740992,31741016,31741018,31741029,31741033,31741035,31741040,31741063,31741068",28
"349","EH_Chr1_31759929:31761121","31760429,31760437,31760514,31760521,31760541,31760550,31760556,31760562,31760565,31760583,31760600,31760621",12
"350","EH_Chr1_31823304:31824466","31823804,31823855,31823889,31823892,31823895,31823918,31823928,31823943,31823958,31823964,31823966",11
"351","EH_Chr1_31906075:31907279","31906575,31906586,31906763,31906768,31906779",5
"352","EH_Chr1_31931367:31932427","31931867,31931882,31931927",3
"353","EH_Chr1_32087794:32088794","32088294",1
"354","EH_Chr1_32178921:32180102","32179421,32179448,32179456,32179486,32179492,32179502,32179517,32179542,32179591,32179602",10
"355","EH_Chr1_32211362:32212587","32211862,32211871,32211891,32211901,32211907,32211910,32211925,32211930,32211934,32211940,32211943,32211949,32211958,32211961,32211967,32211984,32211988,32211994,32212009,32212012,32212015,32212021,32212024,32212039,32212052,32212062,32212065,32212067,32212072,32212087",30
"356","EH_Chr1_32232289:32233513","32232789,32232844,32232927,32232943,32233013",5
"357","EH_Chr1_32280163:32281163","32280663",1
"358","EH_Chr1_32511307:32512433","32511807,32511830,32511839,32511841,32511847,32511850,32511866,32511877,32511895,32511933",10
"359","EH_Chr1_32826242:32827434","32826742,32826759,32826776,32826780,32826794,32826845,32826877,32826884,32826908,32826934",10
"360","EH_Chr1_32940367:32941554","32940867,32940900,32940911,32940940,32940943,32940974,32940992,32941054",8
"361","EH_Chr1_32990790:32991949","32991290,32991300,32991324,32991342,32991346,32991381,32991424,32991432,32991439,32991449",10
"362","EH_Chr1_33000483:33001662","33000983,33001003,33001051,33001065,33001082,33001089,33001131,33001140,33001144,33001148,33001150,33001154,33001162",13
"363","EH_Chr1_33151563:33152757","33152063,33152090,33152102,33152122,33152169,33152207,33152257",7
"364","EH_Chr1_33208631:33209798","33209131,33209161,33209169,33209187,33209202,33209220,33209233,33209243,33209253,33209262,33209267,33209270,33209277,33209280,33209283,33209295,33209298",17
"365","EH_Chr1_33538718:33539886","33539218,33539224,33539228,33539241,33539263,33539271,33539274,33539276,33539285,33539289,33539291,33539295,33539299,33539304,33539337,33539346,33539349,33539358,33539370,33539380,33539384,33539386",22
"366","EH_Chr1_33543920:33545123","33544420,33544424,33544471,33544565,33544623",5
"367","EH_Chr1_33570846:33572121","33571346,33571479,33571515,33571518,33571532,33571560,33571580,33571609,33571621",9
"368","EH_Chr1_34135726:34136956","34136226,34136295,34136312,34136390,34136416,34136426,34136432,34136456",8
"369","EH_Chr1_34171116:34172364","34171616,34171706,34171740,34171742,34171864",5
"370","EH_Chr1_34173051:34174145","34173551,34173574,34173612,34173618,34173645",5
"371","EH_Chr1_34297281:34298431","34297781,34297841,34297848,34297881,34297913,34297931",6
"372","EH_Chr1_34348291:34349486","34348791,34348794,34348798,34348812,34348829,34348832,34348835,34348839,34348850,34348852,34348862,34348865,34348869,34348875,34348879,34348888,34348896,34348908,34348911,34348919,34348935,34348945,34348947,34348958,34348961,34348968,34348971,34348974,34348977,34348980,34348986",31
"373","EH_Chr1_34426585:34427705","34427085,34427090,34427110,34427134,34427142,34427205",6
"374","EH_Chr1_34468537:34469762","34469037,34469075,34469153,34469174,34469262",5
"375","EH_Chr1_34560244:34561453","34560744,34560748,34560757,34560778,34560798,34560802,34560809,34560834,34560838,34560856,34560862,34560874,34560880,34560888,34560916,34560925,34560930,34560937,34560945,34560948,34560953",21
