"","seq","methyl_pos","methyl_n"
"322","AS_CauratusV1_scaffold_1871_3418:4471","3918,3921,3927,3933,3939,3971",6
"323","AS_CauratusV1_scaffold_1871_6626:7818","7126,7145,7214,7252,7258,7304,7309,7315,7318",9
"324","AS_CauratusV1_scaffold_1884_9385:10517","9885,9888,9900,9978,9981,9983,10002,10005,10011,10017",10
"325","AS_CauratusV1_scaffold_1884_1513:2656","2013,2020,2034,2042,2083,2086,2119,2129,2134,2156",10
"326","AS_CauratusV1_scaffold_1890_7977:9093","8477,8493,8524,8593",4
"327","AS_CauratusV1_scaffold_1900_1543:2642","2043,2142",2
"328","AS_CauratusV1_scaffold_1900_1659:2876","2159,2303,2376",3
"329","AS_CauratusV1_scaffold_1900_6195:7234","6695,6734",2
"330","AS_CauratusV1_scaffold_1904_3635:4635","4135",1
"331","AS_CauratusV1_scaffold_1906_2166:3225","2666,2677,2725",3
"332","AS_CauratusV1_scaffold_1906_2585:3786","3085,3110,3127,3133,3186,3248,3286",7
"333","AS_CauratusV1_scaffold_1906_9123:10168","9623,9641,9668",3
"334","AS_CauratusV1_scaffold_1907_9445:10445","9945",1
"335","AS_CauratusV1_scaffold_1909_5305:6447","5805,5810,5815,5828,5851,5862,5883,5901,5910,5913,5935,5943,5947",13
"336","AS_CauratusV1_scaffold_1909_5628:6663","6128,6163",2
"337","AS_CauratusV1_scaffold_1913_11546:12662","12046,12057,12070,12098,12118,12146,12162",7
"338","AS_CauratusV1_scaffold_1915_4875:5971","5375,5387,5471",3
"339","AS_CauratusV1_scaffold_1934_8980:10171","9480,9515,9554,9642,9671",5
"340","AS_CauratusV1_scaffold_1949_3335:4377","3835,3877",2
"341","AS_CauratusV1_scaffold_1949_3509:4676","4009,4031,4040,4060,4063,4070,4074,4081,4096,4101,4130,4153,4171,4176",14
"342","AS_CauratusV1_scaffold_1951_10761:11923","11261,11301,11309,11333,11339,11346,11367,11415,11423",9
"343","AS_CauratusV1_scaffold_1952_2168:3181","2668,2681",2
"344","AS_CauratusV1_scaffold_1958_1:1001","308,314,330,370,421,465",6
"345","AS_CauratusV1_scaffold_1962_6051:7144","6551,6560,6564,6620,6626,6644",6
"346","AS_CauratusV1_scaffold_1975_6962:8097","7462,7513,7597",3
"347","AS_CauratusV1_scaffold_2004_3960:5163","4460,4521,4606,4655,4663",5
"348","AS_CauratusV1_scaffold_2012_9348:10413","9848,9897,9913",3
"349","AS_CauratusV1_scaffold_2043_7521:8521","8021",1
"350","AS_CauratusV1_scaffold_2046_1058:2084","1558,1578,1584",3
"351","AS_CauratusV1_scaffold_2062_1:1001","36,43",2
"352","AS_CauratusV1_scaffold_2062_3029:4029","3529",1
"353","AS_CauratusV1_scaffold_2062_1:1001","468,480",2
"354","AS_CauratusV1_scaffold_2062_3580:4580","4080",1
"355","AS_CauratusV1_scaffold_2062_9263:10057","9763,9768,9963,10001",4
"356","AS_CauratusV1_scaffold_2077_6307:7433","6807,6836,6908,6933",4
"357","AS_CauratusV1_scaffold_2080_2976:3976","3476",1
"358","AS_CauratusV1_scaffold_2080_3021:4196","3521,3563,3598,3602,3609,3640,3646,3649,3696",9
"359","AS_CauratusV1_scaffold_2089_7241:8354","7741,7763,7810,7838,7854",5
"360","AS_CauratusV1_scaffold_2092_5885:6914","6385,6414",2
"361","AS_CauratusV1_scaffold_2098_20:1140","520,541,566,608,616,640",6
"362","AS_CauratusV1_scaffold_2151_1170:2283","1670,1783",2
"363","AS_CauratusV1_scaffold_2156_6037:7204","6537,6560,6704",3
"364","AS_CauratusV1_scaffold_2170_8653:9775","9153,9166,9174,9259,9275",5
"365","AS_CauratusV1_scaffold_2174_8579:9737","9079,9096,9109,9145,9151,9167,9183,9197,9222,9237",10
"366","AS_CauratusV1_scaffold_2174_15785:16949","16285,16298,16356,16380,16449",5
"367","AS_CauratusV1_scaffold_2192_6156:7284","6656,6659,6674,6685,6698,6724,6750,6753,6767,6784",10
"368","AS_CauratusV1_scaffold_2192_6430:7529","6930,6936,6943,6951,6970,6977,6981,6993,7005,7009,7017,7023,7029",13
"369","AS_CauratusV1_scaffold_2204_1337:2523","1837,1882,1890,1893,1923,1936,1980,2017,2023",9
"370","AS_CauratusV1_scaffold_2210_7183:8257","7683,7707,7735,7751,7757",5
"371","AS_CauratusV1_scaffold_2210_593:1666","1093,1166",2
"372","AS_CauratusV1_scaffold_2232_5462:6677","5962,5965,5970,5989,6018,6024,6038,6047,6100,6136,6177",11
"373","AS_CauratusV1_scaffold_2253_11518:12580","12018,12023,12071,12080",4
"374","AS_CauratusV1_scaffold_2254_5025:6126","5525,5626",2
"375","AS_CauratusV1_scaffold_2261_328:1328","828",1
"376","AS_CauratusV1_scaffold_2267_12213:13005","12713,12729,12734,12737,12742,12775,12779,12787,12790,12806,12809,12835",12
"377","AS_CauratusV1_scaffold_2276_4927:6038","5427,5538",2
"378","AS_CauratusV1_scaffold_2279_6992:8099","7492,7503,7520,7559,7569,7591,7599",7
"379","AS_CauratusV1_scaffold_2292_6137:7244","6637,6640,6738,6744",4
"380","AS_CauratusV1_scaffold_2294_6601:7675","7101,7114,7122,7175",4
"381","AS_CauratusV1_scaffold_2333_2265:3396","2765,2784,2896",3
"382","AS_CauratusV1_scaffold_2333_2552:3664","3052,3074,3083,3101,3104,3153,3158,3164",8
"383","AS_CauratusV1_scaffold_2336_1556:2617","2056,2070,2103,2117",4
"384","AS_CauratusV1_scaffold_2340_4975:6092","5475,5563,5566,5592",4
"385","AS_CauratusV1_scaffold_2340_5149:6365","5649,5685,5688,5691,5708,5724,5730,5737,5740,5749,5752,5760,5763,5766,5769,5784,5802,5816,5832,5840,5848,5865",22
"386","AS_CauratusV1_scaffold_2342_4872:6058","5372,5382,5397,5418,5422,5425,5436,5445,5558",9
"387","AS_CauratusV1_scaffold_2347_4046:5112","4546,4551,4561,4573,4591,4600,4612",7
"388","AS_CauratusV1_scaffold_2347_4307:5478","4807,4831,4851,4888,4891,4897,4920,4966,4978",9
"389","AS_CauratusV1_scaffold_2365_4771:5960","5271,5285,5288,5306,5309,5341,5353,5384,5408,5413,5439,5441,5450,5457,5460",15
"390","AS_CauratusV1_scaffold_2366_4259:5406","4759,4852,4906",3
"391","AS_CauratusV1_scaffold_2366_4463:5576","4963,4982,5021,5076",4
"392","AS_CauratusV1_scaffold_2368_6344:7436","6844,6865,6934,6936",4
"393","AS_CauratusV1_scaffold_2374_6088:7099","6588,6599",2
"394","AS_CauratusV1_scaffold_2374_6166:7339","6666,6744,6768,6803,6833,6839",6
"395","AS_CauratusV1_scaffold_2379_2244:3398","2744,2778,2789,2835,2841,2845,2892,2898",8
"396","AS_CauratusV1_scaffold_2398_2505:3597","3005,3013,3018,3097",4
"397","AS_CauratusV1_scaffold_2400_1:1001","363",1
"398","AS_CauratusV1_scaffold_2403_6255:7255","6755",1
"399","AS_CauratusV1_scaffold_2433_407:1512","907,913,931,949,953,960,977,980,986,1005,1012",11
"400","AS_CauratusV1_scaffold_2436_4938:6116","5438,5460,5471,5474,5484,5495,5504,5507,5543,5548,5562,5565,5568,5573,5616",15
"401","AS_CauratusV1_scaffold_2447_3425:4425","3925",1
"402","AS_CauratusV1_scaffold_2457_11863:12918","12363,12366,12395,12415,12418",5
"403","AS_CauratusV1_scaffold_2458_2229:3377","2729,2743,2759,2774,2806,2819,2858,2864,2877",9
"404","AS_CauratusV1_scaffold_2459_1:1001","177,196,198,206,221,230,324",7
"405","AS_CauratusV1_scaffold_2479_2744:3746","3244,3246",2
"406","AS_CauratusV1_scaffold_2479_2806:3833","3306,3333",2
"407","AS_CauratusV1_scaffold_2480_1047:2180","1547,1556,1579,1596,1680",5
"408","AS_CauratusV1_scaffold_2510_906:2449","1406,1904,1911,1937,1949",5
"409","AS_CauratusV1_scaffold_2527_2876:4001","3376,3501",2
"410","AS_CauratusV1_scaffold_2528_2782:3811","3282,3311",2
"411","AS_CauratusV1_scaffold_2569_3508:4644","4008,4052,4132,4144",4
"412","AS_CauratusV1_scaffold_2570_2678:3794","3178,3294",2
"413","AS_CauratusV1_scaffold_2570_2877:4058","3377,3392,3414,3435,3460,3496,3504,3546,3558",9
"414","AS_CauratusV1_scaffold_2572_2837:3935","3337,3425,3435",3
"415","AS_CauratusV1_scaffold_2572_3094:4164","3594,3606,3622,3639,3644,3647,3664",7
"416","AS_CauratusV1_scaffold_2576_4625:5650","5125,5131,5150",3
"417","AS_CauratusV1_scaffold_2576_4670:5846","5170,5179,5218,5227,5238,5263,5269,5272,5275,5279,5288,5300,5309,5313,5335,5346",16
"418","AS_CauratusV1_scaffold_2578_4415:5532","4915,4944,5032",3
"419","AS_CauratusV1_scaffold_2578_4567:5637","5067,5085,5131,5137",4
"420","AS_CauratusV1_scaffold_2617_1692:2768","2192,2268",2
"421","AS_CauratusV1_scaffold_2648_839:1839","1339",1
"422","AS_CauratusV1_scaffold_2648_1136:2136","1636",1
"423","AS_CauratusV1_scaffold_2667_1:1001","195,276,292,326,343,351",6
"424","AS_CauratusV1_scaffold_2676_2237:3239","2737,2739",2
"425","AS_CauratusV1_scaffold_2688_569:1713","1069,1080,1117,1182,1187,1213",6
"426","AS_CauratusV1_scaffold_2696_2420:3537","2920,2959,2976,3017,3037",5
"427","AS_CauratusV1_scaffold_2708_4719:5623","5219,5229,5245,5275,5293",5
"428","AS_CauratusV1_scaffold_2733_2454:3479","2954,2979",2
"429","AS_CauratusV1_scaffold_2733_2547:3625","3047,3125",2
"430","AS_CauratusV1_scaffold_2735_12:1184","512,555,597,604,615,684",6
"431","AS_CauratusV1_scaffold_2735_217:1217","717",1
"432","AS_CauratusV1_scaffold_2736_3574:4574","4074",1
"433","AS_CauratusV1_scaffold_2765_1:1001","276,282,300,321,337,356,365,381,384,394",10
"434","AS_CauratusV1_scaffold_2901_3678:4733","4178,4233",2
"435","AS_CauratusV1_scaffold_2925_628:1785","1128,1132,1138,1143,1155,1166,1179,1191,1205,1246,1251,1278,1285",13
"436","AS_CauratusV1_scaffold_2925_1039:2243","1539,1563,1572,1575,1606,1627,1663,1678,1688,1691,1697,1720,1732,1743",14
"437","AS_CauratusV1_scaffold_2957_2621:3686","3121,3159,3170,3177,3186",5
"438","AS_CauratusV1_scaffold_2994_867:1867","1367",1
"439","AS_CauratusV1_scaffold_3043_1:1001","80,102,139,163,171,186,193,231",8
"440","AS_CauratusV1_scaffold_3048_1892:2975","2392,2421,2439,2457,2468,2475",6
"441","AS_CauratusV1_scaffold_3048_2052:3207","2552,2558,2635,2649,2707",5
"442","AS_CauratusV1_scaffold_3058_3327:4487","3827,3862,3909,3963,3987",5
"443","AS_CauratusV1_scaffold_3058_3637:4564","4137,4207",2
"444","AS_CauratusV1_scaffold_3091_1648:2760","2148,2245,2260",3
"445","AS_CauratusV1_scaffold_3100_1406:2521","1906,1911,1913,1916,1921,1927,1953,1958,1972,1981,1988,2021",12
"446","AS_CauratusV1_scaffold_3137_2843:3843","3343",1
"447","AS_CauratusV1_scaffold_3163_1:1001","252,282,336,348,357,377,383,387,392",9
"448","AS_CauratusV1_scaffold_3197_137:1140","637,640",2
"449","AS_CauratusV1_scaffold_3198_3612:4307","4112,4130,4134,4202",4
"450","AS_CauratusV1_scaffold_3202_1870:2908","2370,2408",2
"451","AS_CauratusV1_scaffold_3279_3224:4184","3724,3741,3799,3851,3866,3889",6
"452","AS_CauratusV1_scaffold_3279_3443:4184","3943,3951,4066",3
"453","AS_CauratusV1_scaffold_3303_690:1690","1190",1
"454","AS_CauratusV1_scaffold_3308_1426:2615","1926,1945,1953,1969,2045,2115",6
"455","AS_CauratusV1_scaffold_3308_1:1101","388,410,529,577,601",5
"456","AS_CauratusV1_scaffold_3308_2243:3266","2743,2751,2766",3
"457","AS_CauratusV1_scaffold_3319_2220:3376","2720,2723,2726,2876",4
"458","AS_CauratusV1_scaffold_3354_5563:6615","6063,6092,6115,6167,6200",5
"459","AS_CauratusV1_scaffold_3354_5768:6615","6268,6311,6322,6343,6361,6364,6380,6385,6390,6404,6410",11
"460","AS_CauratusV1_scaffold_3381_849:1932","1349,1411,1432",3
"461","AS_CauratusV1_scaffold_3426_1:1001","216,218,222,225,240,244,261,267",8
"462","AS_CauratusV1_scaffold_3433_2081:3111","2581,2611",2
"463","AS_CauratusV1_scaffold_3438_2443:3568","2943,2948,2953,2965,2981,2992,3038,3050,3052,3058,3068",11
"464","AS_CauratusV1_scaffold_3438_2587:3601","3087,3101",2
"465","AS_CauratusV1_scaffold_3443_2944:3942","3444,3517,3520,3525",4
"466","AS_CauratusV1_scaffold_3443_3106:3942","3606,3619,3641",3
"467","AS_CauratusV1_scaffold_3447_1:1001","285,431,446",3
"468","AS_CauratusV1_scaffold_3460_1223:2339","1723,1735,1747,1750,1755,1763,1767,1776,1802,1824,1839",11
"469","AS_CauratusV1_scaffold_3460_1945:3070","2445,2456,2485,2502,2517,2541,2570",7
"470","AS_CauratusV1_scaffold_3461_3611:4324","4111,4152,4159,4181,4218",5
"471","AS_CauratusV1_scaffold_3511_2587:3728","3087,3096,3105,3175,3181,3189,3206,3225,3228",9
"472","AS_CauratusV1_scaffold_3511_2846:3830","3346,3357,3385,3390,3397,3403,3437,3440,3493,3506",10
"473","AS_CauratusV1_scaffold_3520_3899:4926","4399,4416,4426",3
"474","AS_CauratusV1_scaffold_3549_1265:2432","1765,1789,1881,1932",4
"475","AS_CauratusV1_scaffold_3549_1475:2617","1975,2004,2016,2117",4
"476","AS_CauratusV1_scaffold_3587_2622:3561","3122,3140,3188,3226,3239,3257,3279",7
"477","AS_CauratusV1_scaffold_3592_1:1001","282,288,293,360,375,388,402,416,429",9
"478","AS_CauratusV1_scaffold_3599_2386:3384","2886,2895,2907,2944,2960,2991",6
"479","AS_CauratusV1_scaffold_3606_1168:2347","1668,1698,1701,1797,1821,1847",6
"480","AS_CauratusV1_scaffold_3606_1373:2373","1873",1
"481","AS_CauratusV1_scaffold_3626_1003:2016","1503,1516",2
"482","AS_CauratusV1_scaffold_3626_1456:2456","1956",1
"483","AS_CauratusV1_scaffold_3655_68:1231","568,571,578,583,588,591,623,630,634,680,697,714,731",13
"484","AS_CauratusV1_scaffold_3679_1704:2877","2204,2223,2230,2269,2283,2304,2336,2377",8
"485","AS_CauratusV1_scaffold_3682_1860:2860","2360",1
"486","AS_CauratusV1_scaffold_3857_1:1001","417,444,477,479",4
"487","AS_CauratusV1_scaffold_4012_10:1079","510,523,536,546,579",5
"488","AS_CauratusV1_scaffold_4012_373:1373","873",1
"489","AS_CauratusV1_scaffold_4021_1262:1913","1762,1773",2
"490","AS_CauratusV1_scaffold_4064_582:1690","1082,1148,1187,1190",4
"491","AS_CauratusV1_scaffold_4064_869:1869","1369",1
"492","AS_CauratusV1_scaffold_4184_547:1740","1047,1051,1054,1059,1100,1145,1173,1206,1240",9
"493","AS_CauratusV1_scaffold_4278_221:1370","721,732,781,785,788,796,805,816,827,862,870",11
"494","AS_CauratusV1_scaffold_4278_387:1509","887,890,901,912,931,954,957,974,996,1009",10
"495","AS_CauratusV1_scaffold_4279_806:1672","1306,1314,1318",3
"496","AS_CauratusV1_scaffold_4341_1:1113","475,484,503,517,522,613",6
"497","AS_CauratusV1_scaffold_4407_1:1098","402,490,503,570,598",5
"498","AS_CauratusV1_scaffold_4427_1:1140","455,479,516,537,548,558,570,573,578,588,591,602,606,609,624,627,640",17
"499","AS_CauratusV1_scaffold_4427_162:1314","662,718,733,747,750,764,814",7
"500","AS_CauratusV1_scaffold_4574_645:1471","1145,1180,1195",3
"501","AS_CauratusV1_scaffold_4591_1:1001","295,365,397,441,456",5
"502","AS_CauratusV1_scaffold_4596_616:1383","1116,1181",2
"503","AS_CauratusV1_scaffold_4795_338:1328","838",1
"504","AS_CauratusV1_scaffold_4795_444:1328","944,949,985,995,1038,1075",6
"505","AS_CauratusV1_scaffold_4972_357:1302","857,1012",2
"506","AS_CauratusV1_scaffold_5021_1:1001","336,360,363,368,413,426",6
"507","AS_CauratusV1_scaffold_5167_1:1001","45,204",2
"508","AS_CauratusV1_scaffold_5352_1:1001","127,224,227",3
"509","AS_CauratusV1_scaffold_5367_236:1183","736,745",2
"510","AS_CauratusV1_scaffold_5401_513:1171","1013",1
"511","AS_CauratusV1_scaffold_5424_414:1114","914",1
"512","AS_CauratusV1_scaffold_5475_1:1001","317,332,439,479",4
"513","AS_CauratusV1_scaffold_5485_1:1001","159,227",2
"514","AS_CauratusV1_scaffold_5485_1:1001","355",1
"515","AS_CauratusV1_scaffold_5730_1:1079","464,480,492,649",4
"516","AS_CauratusV1_scaffold_618_52057:53217","52557,52625,52683,52717",4
"517","AS_CauratusV1_scaffold_618_204643:205818","205143,205171,205179,205310,205314,205318",6
"518","AS_CauratusV1_scaffold_618_204959:206009","205459,205509",2
"519","AS_CauratusV1_scaffold_654_111240:112360","111740,111759,111763,111766,111769,111788,111791,111796,111799,111808,111837,111840,111860",13
"520","AS_CauratusV1_scaffold_654_108368:109368","108868",1
"521","AS_CauratusV1_scaffold_654_112661:113820","113161,113230,113320",3
"522","AS_CauratusV1_scaffold_654_144209:145209","144709",1
"523","AS_CauratusV1_scaffold_705_55969:57073","56469,56476,56478,56483,56498,56511,56569,56571,56573",9
"524","AS_CauratusV1_scaffold_705_80073:81206","80573,80585,80588,80606,80612,80686,80706",7
"525","AS_CauratusV1_scaffold_705_87107:88285","87607,87613,87620,87640,87687,87690,87698,87701,87722,87730,87772,87779,87785",13
"526","AS_CauratusV1_scaffold_705_89484:90484","89984",1
"527","AS_CauratusV1_scaffold_705_121614:122708","122114,122208",2
"528","AS_CauratusV1_scaffold_705_155651:156730","156151,156190,156193,156230",4
"529","AS_CauratusV1_scaffold_705_56131:57201","56631,56701",2
"530","AS_CauratusV1_scaffold_705_65078:66246","65578,65587,65596,65697,65730,65741,65746",7
"531","AS_CauratusV1_scaffold_705_80294:81420","80794,80798,80813,80821,80823,80826,80831,80838,80843,80861,80867,80875,80903,80920",14
"532","AS_CauratusV1_scaffold_705_87368:88501","87868,88001",2
"533","AS_CauratusV1_scaffold_705_89630:90748","90130,90144,90160,90184,90189,90216,90220,90248",8
"534","AS_CauratusV1_scaffold_705_91630:92780","92130,92143,92165,92170,92173,92200,92265,92280",8
"535","AS_CauratusV1_scaffold_727_19509:20517","20009,20017",2
"536","AS_CauratusV1_scaffold_727_89483:90483","89983",1
"537","AS_CauratusV1_scaffold_727_97201:98201","97701",1
"538","AS_CauratusV1_scaffold_727_101063:102146","101563,101611,101622,101646",4
"539","AS_CauratusV1_scaffold_727_163840:164959","164340,164345,164418,164431,164448,164459",6
"540","AS_CauratusV1_scaffold_727_89716:90716","90216",1
"541","AS_CauratusV1_scaffold_727_101472:102472","101972",1
"542","AS_CauratusV1_scaffold_727_164238:165238","164738",1
"543","AS_CauratusV1_scaffold_734_13277:14382","13777,13797,13799,13834,13839,13882",6
"544","AS_CauratusV1_scaffold_734_104264:105264","104764",1
"545","AS_CauratusV1_scaffold_734_13576:14686","14076,14160,14166,14169,14171,14177,14186",7
"546","AS_CauratusV1_scaffold_734_46786:47948","47286,47324,47346,47364,47370,47374,47422,47425,47448",9
"547","AS_CauratusV1_scaffold_734_104351:105479","104851,104889,104903,104907,104979",5
"548","AS_CauratusV1_scaffold_735_94:1282","594,598,628,705,782",5
"549","AS_CauratusV1_scaffold_735_6182:7323","6682,6706,6786,6792,6823",5
"550","AS_CauratusV1_scaffold_735_20129:21258","20629,20633,20658,20665,20668,20673,20678,20686,20696,20728,20740,20758",12
"551","AS_CauratusV1_scaffold_735_68340:69340","68840",1
"552","AS_CauratusV1_scaffold_735_98711:99721","99211,99221",2
"553","AS_CauratusV1_scaffold_735_308:1486","808,827,853,869,884,905,914,926,941,986",10
"554","AS_CauratusV1_scaffold_735_7076:8256","7576,7599,7608,7618,7622,7628,7636,7648,7742,7756",10
"555","AS_CauratusV1_scaffold_735_11160:12243","11660,11728,11743",3
"556","AS_CauratusV1_scaffold_735_35716:36874","36216,36237,36261,36270,36296,36299,36314,36331,36374",9
"557","AS_CauratusV1_scaffold_735_98783:99876","99283,99350,99376",3
"558","AS_CauratusV1_scaffold_751_6377:7541","6877,6886,6897,6963,7003,7017,7041",7
"559","AS_CauratusV1_scaffold_751_38139:39293","38639,38649,38664,38671,38674,38695,38704,38731,38735,38765,38793",11
"560","AS_CauratusV1_scaffold_751_103528:104571","104028,104071",2
"561","AS_CauratusV1_scaffold_751_6570:7799","7070,7158,7161,7163,7198,7214,7232,7278,7284,7299",10
"562","AS_CauratusV1_scaffold_751_38863:40042","39363,39410,39428,39451,39488,39508,39512,39520,39542",9
"563","AS_CauratusV1_scaffold_751_74042:75042","74542",1
"564","AS_CauratusV1_scaffold_751_103958:105026","104458,104526",2
"565","AS_CauratusV1_scaffold_756_88100:89248","88600,88639,88748",3
"566","AS_CauratusV1_scaffold_756_102268:103426","102768,102859,102866,102873,102887,102926",6
"567","AS_CauratusV1_scaffold_756_134790:135912","135290,135309,135311,135361,135412",5
"568","AS_CauratusV1_scaffold_756_44351:45351","44851",1
"569","AS_CauratusV1_scaffold_756_80961:81961","81461",1
"570","AS_CauratusV1_scaffold_756_88351:89351","88851",1
"571","AS_CauratusV1_scaffold_756_102523:103610","103023,103038,103053,103068,103110",5
"572","AS_CauratusV1_scaffold_761_55516:56659","56016,56042,56159",3
"573","AS_CauratusV1_scaffold_761_106487:107666","106987,107091,107138,107166",4
"574","AS_CauratusV1_scaffold_761_130708:131708","131208",1
"575","AS_CauratusV1_scaffold_761_55703:56703","56203",1
"576","AS_CauratusV1_scaffold_761_92743:93861","93243,93324,93332,93361",4
"577","AS_CauratusV1_scaffold_761_106707:107800","107207,107256,107300",3
"578","AS_CauratusV1_scaffold_778_31976:33017","32476,32517",2
"579","AS_CauratusV1_scaffold_778_62850:63871","63350,63371",2
"580","AS_CauratusV1_scaffold_778_66305:67305","66805",1
"581","AS_CauratusV1_scaffold_780_102597:103597","103097",1
"582","AS_CauratusV1_scaffold_780_102658:103802","103158,103160,103254,103302",4
"583","AS_CauratusV1_scaffold_786_19798:20912","20298,20359,20409,20412",4
"584","AS_CauratusV1_scaffold_786_49440:50440","49940",1
"585","AS_CauratusV1_scaffold_786_60941:62045","61441,61500,61545",3
"586","AS_CauratusV1_scaffold_786_78591:79594","79091,79094",2
"587","AS_CauratusV1_scaffold_786_98398:99398","98898",1
"588","AS_CauratusV1_scaffold_786_49708:50731","50208,50217,50227,50231",4
